Time;Temp Winding;Mvar;MW
21/01/2025 19.17;72,2479248;26,74320412;150,0921021
21/01/2025 19.18;72,41571808;25,25362778;141,7504883
21/01/2025 19.19;72,55522919;25,5677433;140,0606842
21/01/2025 19.20;72,68758392;24,95697212;133,7561035
21/01/2025 19.21;72,79333496;26,46037674;144,1606293
21/01/2025 19.22;72,82698059;26,28133011;130,3929443
21/01/2025 19.23;72,83434296;25,28920746;137,4353943
21/01/2025 19.24;72,77167511;27,36124611;128,5325623
21/01/2025 19.25;72,73705292;26,89522552;148,009201
21/01/2025 19.26;72,75068665;26,28627205;135,9054413
21/01/2025 19.27;72,83424377;25,56132126;130,481308
21/01/2025 19.28;72,83399963;26,0187397;134,9828491
21/01/2025 19.29;72,75088501;25,25633621;134,7662964
21/01/2025 19.30;72,72283173;26,13450623;144,297699
21/01/2025 19.31;72,68777466;25,80479813;131,3480225
21/01/2025 19.32;72,7147522;25,79487801;132,9275208
21/01/2025 19.33;72,67399597;26,12228012;141,8707733
21/01/2025 19.34;72,63903046;26,72841454;139,9072418
21/01/2025 19.35;72,66620636;28,49205017;146,9984741
21/01/2025 19.36;72,76315308;27,58875656;150,8443298
21/01/2025 19.37;72,98101044;27,18320656;131,5555267
21/01/2025 19.38;73,09227753;27,10584641;145,6713409
21/01/2025 19.39;73,12709045;25,51994133;124,4756165
21/01/2025 19.40;73,12763214;26,51109505;122,7582779
21/01/2025 19.41;73,05059052;25,49687958;138,7956085
21/01/2025 19.42;72,84817505;28,07055092;140,9176331
21/01/2025 19.43;72,89092255;27,72301483;131,5261383
21/01/2025 19.44;72,88352966;25,4934063;139,8518372
21/01/2025 19.45;72,84149933;24,63235474;125,9967041
21/01/2025 19.46;72,82051086;28,62233162;139,654129
21/01/2025 19.47;72,70097351;26,41340828;126,8125458
21/01/2025 19.48;72,72283173;27,01344299;123,9196396
21/01/2025 19.49;72,54130554;26,39894485;124,3465729
21/01/2025 19.50;72,34570313;23,75596428;123,1137314
21/01/2025 19.51;72,18559265;24,52189636;122,5054245
21/01/2025 19.52;71,99023438;24,37575912;127,657753
21/01/2025 19.53;71,85121155;25,60234451;135,5471497
21/01/2025 19.54;71,7677002;24,96848297;124,9185181
21/01/2025 19.55;71,62776184;23,99656677;125,1726379
21/01/2025 19.56;71,57802582;24,40688133;124,1628189
21/01/2025 19.57;71,39047241;24,48842812;124,931488
21/01/2025 19.58;71,31996155;25,16575241;135,8490753
21/01/2025 19.59;71,32044983;28,19282341;141,1641846
21/01/2025 20.00;71,4254303;25,1620636;143,2350769
21/01/2025 20.01;71,54347229;27,67642975;142,9541168
21/01/2025 20.02;71,78124237;27,34394646;141,6980286
21/01/2025 20.03;71,90599823;25,30569839;141,4791412
21/01/2025 20.04;72,11586761;25,39331627;142,223114
21/01/2025 20.05;72,28327179;24,63153076;142,3586731
21/01/2025 20.06;72,50561523;25,72389221;142,576828
21/01/2025 20.07;72,56970215;25,00473976;142,7499084
21/01/2025 20.08;72,72283173;25,68643761;142,7001038
21/01/2025 20.09;72,8557663;25,44492149;143,1268463
21/01/2025 20.10;73,01587677;24,7218399;142,4719238
21/01/2025 20.11;73,18308258;25,93301964;142,4488831
21/01/2025 20.12;73,30891418;27,37151527;142,6503143
21/01/2025 20.13;73,37932587;29,37962341;142,5332031
21/01/2025 20.14;73,49009705;24,98680496;142,7028046
21/01/2025 20.15;73,5176239;26,65151787;141,7554321
21/01/2025 20.16;73,65079498;26,47788239;143,1607971
21/01/2025 20.17;73,64227295;24,58437538;142,6823578
21/01/2025 20.18;73,7973175;26,09875107;141,8056183
21/01/2025 20.19;73,78353119;27,36408806;143,4692841
21/01/2025 20.20;73,88145447;26,39958763;143,2728577
21/01/2025 20.21;73,88140869;25,50789642;141,5806122
21/01/2025 20.22;73,95795441;23,83913803;119,2973175
21/01/2025 20.23;73,83227539;24,35817146;118,4457016
21/01/2025 20.24;73,6019516;25,49280548;119,0957794
21/01/2025 20.25;73,24658966;26,40426445;119,5603561
21/01/2025 20.26;72,90422058;21,53513336;118,0178833
21/01/2025 20.27;72,5062027;25,03362274;119,0777969
21/01/2025 20.28;72,21276855;25,20018959;119,5500946
21/01/2025 20.29;71,97611237;23,60097885;120,2280884
21/01/2025 20.30;71,71107483;24,79733467;139,1608734
21/01/2025 20.31;71,61334229;26,43181992;141,2471466
21/01/2025 20.32;71,6619873;26,9259491;143,5233154
21/01/2025 20.33;71,71138;26,50307655;143,2044525
21/01/2025 20.34;71,94139099;27,69401932;144,332962
21/01/2025 20.35;72,20697021;25,00578117;143,1519318
21/01/2025 20.36;72,31034851;24,90309715;142,7402039
21/01/2025 20.37;72,50679016;24,60536575;143,2670898
21/01/2025 20.38;72,68134308;22,27280426;143,2935638
21/01/2025 20.39;72,80687714;24,44532585;142,8175201
21/01/2025 20.40;72,95285797;26,11169052;142,9208374
21/01/2025 20.41;73,11355591;25,05786133;143,3930664
21/01/2025 20.42;73,22511292;22,87138748;143,4585571
21/01/2025 20.43;73,35775757;23,4238472;143,0242615
21/01/2025 20.44;73,49082947;24,41299248;142,9355164
21/01/2025 20.45;73,6019516;25,27848053;143,5706329
21/01/2025 20.46;73,63700867;27,63889313;145,1831665
21/01/2025 20.47;73,73493958;26,21065712;145,2500458
21/01/2025 20.48;73,83205414;25,5866909;144,1962738
21/01/2025 20.49;73,89499664;27,11144066;142,3784637
21/01/2025 20.50;73,93019867;26,54972649;141,5267029
21/01/2025 20.51;74,09035492;25,1557827;140,9634705
21/01/2025 20.52;74,04151917;24,42072678;139,7209015
21/01/2025 20.53;74,12536621;25,57281303;141,1300659
21/01/2025 20.54;74,09035492;24,0714817;140,5224915
21/01/2025 20.55;74,1456604;23,22504044;139,3671722
21/01/2025 20.56;74,09035492;24,7132473;139,0036469
21/01/2025 20.57;74,00636292;26,29697227;140,7464142
21/01/2025 20.58;74,0280304;25,02300072;140,8087769
21/01/2025 20.59;74,00670624;26,82770729;143,0280457
21/01/2025 21.00;74,02773285;25,19846344;141,5918427
21/01/2025 21.01;74,04151917;24,32336044;140,8762207
21/01/2025 21.02;74,09035492;24,52381134;140,8765259
21/01/2025 21.03;74,06976318;24,40624046;140,249054
21/01/2025 21.04;74,02043152;25,51370239;139,7663574
21/01/2025 21.05;74,0688858;24,90965652;140,446579
21/01/2025 21.06;74,03533936;24,13659859;140,5285797
21/01/2025 21.07;74,04151917;24,3604126;140,4065857
21/01/2025 21.08;74,0064621;23,85467529;140,3097229
21/01/2025 21.09;74,0280304;22,96667099;139,2580719
21/01/2025 21.10;74,06224823;24,5711689;139,3047028
21/01/2025 21.11;74,04151917;23,89389801;138,9759674
21/01/2025 21.12;73,92989349;22,70447922;139,1721344
21/01/2025 21.13;73,92246246;23,25828362;139,2962799
21/01/2025 21.14;73,95220947;23,52491951;139,1132507
21/01/2025 21.15;73,9157486;23,8827858;139,4964447
21/01/2025 21.16;73,8111496;22,60284996;139,2775269
21/01/2025 21.17;73,7973175;22,22968292;139,3643341
21/01/2025 21.18;73,86665344;22,99854469;139,5968628
21/01/2025 21.19;73,78338623;22,06950378;140,0774231
21/01/2025 21.20;73,7973175;23,51798248;141,3529358
21/01/2025 21.21;73,77555084;22,78577042;142,7003021
21/01/2025 21.22;73,81139374;25,84178925;144,7378693
21/01/2025 21.23;73,90219879;24,32506752;145,3179016
21/01/2025 21.24;73,97110748;22,78803635;142,7315521
21/01/2025 21.25;74,06986237;22,54396057;143,0253143
21/01/2025 21.26;74,09035492;23,11777115;143,6567078
21/01/2025 21.27;74,10408783;24,77879906;144,3203583
21/01/2025 21.28;74,20153809;22,18177032;143,2171783
21/01/2025 21.29;74,27167511;22,97987747;141,6596527
21/01/2025 21.30;74,29959106;22,90725899;141,4646454
21/01/2025 21.31;74,34361267;21,16129494;141,7896271
21/01/2025 21.32;74,32096863;20,79164314;141,9859772
21/01/2025 21.33;74,22270203;21,75359344;142,0441742
21/01/2025 21.34;74,29277039;20,76034546;141,7083893
21/01/2025 21.35;74,29940033;21,44252968;141,3036499
21/01/2025 21.36;74,31259155;20,46631241;141,0934906
21/01/2025 21.37;74,2857132;20,63084221;139,276886
21/01/2025 21.38;74,22309113;20,52036858;139,3913574
21/01/2025 21.39;74,16629791;21,60537338;138,9339142
21/01/2025 21.40;74,27153778;22,53345108;139,8870239
21/01/2025 21.41;74,11850739;24,40875816;140,5790405
21/01/2025 21.42;74,17415619;22,90156555;141,4790802
21/01/2025 21.43;74,09828949;2,732588291;141,1478577
21/01/2025 21.44;74,0068512;0,485436529;140,8376007
21/01/2025 21.45;73,90897369;1,095953345;139,3753662
21/01/2025 21.46;73,88126373;1,690683722;138,3437958
21/01/2025 21.47;73,86791992;2,375012875;141,4482574
21/01/2025 21.48;73,76255035;2,959757566;141,0442047
21/01/2025 21.49;73,74847412;1,743844151;141,7515106
21/01/2025 21.50;73,69963837;4,169182301;139,1801605
21/01/2025 21.51;73,69963837;2,754943609;120,1014404
21/01/2025 21.52;73,50427246;1,93730247;110,1399307
21/01/2025 21.53;73,14097595;2,058962584;106,8340454
21/01/2025 21.54;72,67399597;2,995132446;115,9188004
21/01/2025 21.55;72,23443604;4,514548302;121,5741348
21/01/2025 21.56;71,80889893;2,082470179;120,6030426
21/01/2025 21.57;71,50183105;3,255615473;121,4456635
21/01/2025 21.58;71,22238159;1,310360551;122,2349396
21/01/2025 21.59;71,01343536;5,5012784;128,816452
21/01/2025 22.00;70,81806946;4,818387985;132,2425079
21/01/2025 22.01;70,73426819;3,487904072;129,2634888
21/01/2025 22.02;70,63629913;1,481443763;122,1625519
21/01/2025 22.03;70,53920746;0,343900681;115,5266724
21/01/2025 22.04;70,39248657;0,350787759;111,2009277
21/01/2025 22.05;70,12062836;-0,266777843;109,4978867
21/01/2025 22.06;69,85481262;-0,064607449;110,2540359
21/01/2025 22.07;69,49938965;2,230507851;112,3820114
21/01/2025 22.08;69,2414093;2,810045481;120,3794479
21/01/2025 22.09;69,02458191;1,707808256;124,5347443
21/01/2025 22.10;68,93380737;0,58017534;111,4654465
21/01/2025 22.11;68,77340698;0,561212361;111,2293167
21/01/2025 22.12;68,58531189;1,527584195;112,3766174
21/01/2025 22.13;68,38970184;1,356910586;116,868988
21/01/2025 22.14;68,2075882;2,167240858;122,9840317
21/01/2025 22.15;68,16673279;0,012982287;123,0615463
21/01/2025 22.16;68,09680939;1,891734242;120,8241425
21/01/2025 22.17;68,09656525;0,287250996;120,4338379
21/01/2025 22.18;68,07641602;1,606906295;121,0849686
21/01/2025 22.19;68,06936646;2,28466177;122,814682
21/01/2025 22.20;68,06939697;3,416415453;125,2741852
21/01/2025 22.21;68,06939697;0,274098843;119,9341812
21/01/2025 22.22;68,0830307;0,558965087;112,36409
21/01/2025 22.23;68,0830307;2,539797544;111,3652496
21/01/2025 22.24;67,90140533;-0,484885812;111,0262222
21/01/2025 22.25;67,81697083;-1,336703181;111,059433
21/01/2025 22.26;67,67828369;-1,985886812;112,3336868
21/01/2025 22.27;67,46928406;2,411183596;112,7886887
21/01/2025 22.28;67,385849;-0,497175872;114,3428192
21/01/2025 22.29;67,30158997;-0,281456709;113,3443985
21/01/2025 22.30;67,14134216;1,48309648;116,121315
21/01/2025 22.31;67,10623169;0,933371603;125,3746109
21/01/2025 22.32;67,02198792;0,173589766;121,0852966
21/01/2025 22.33;67,12672424;0,393805295;112,7474442
21/01/2025 22.34;67,07817841;0,78292048;112,5980911
21/01/2025 22.35;67,0436554;-1,7453444;110,3782578
21/01/2025 22.36;66,99501038;-1,537754893;111,6542664
21/01/2025 22.37;66,87610626;-1,522541642;112,3274155
21/01/2025 22.38;66,79935455;0,034636337;111,2177734
21/01/2025 22.39;66,66667175;-2,513319254;109,3687439
21/01/2025 22.40;66,55480957;-2,825453997;108,1949844
21/01/2025 22.41;66,50659943;-0,430310994;107,1739044
21/01/2025 22.42;66,38694;-1,312807322;108,1954117
21/01/2025 22.43;66,2895813;-3,173895121;105,2442932
21/01/2025 22.44;66,11524963;-1,688850522;103,0617142
21/01/2025 22.45;65,96202087;-1,391854167;103,6284485
21/01/2025 22.46;65,76617432;-2,867167711;103,218689
21/01/2025 22.47;65,62748718;-2,327581882;102,7224579
21/01/2025 22.48;65,51519775;-2,752696037;101,3549271
21/01/2025 22.49;65,31298065;-3,265383482;99,21350861
21/01/2025 22.50;65,22303772;-2,050866842;102,6675491
21/01/2025 22.51;65,0549469;-3,659849405;108,8125229
21/01/2025 22.52;64,97071075;-2,139815092;112,9919815
21/01/2025 22.53;64,94333649;-1,96532023;115,8164902
21/01/2025 22.54;64,93579102;-2,59691596;125,8846588
21/01/2025 22.55;65,15262604;-2,081334829;121,9755707
21/01/2025 22.56;65,33452606;-1,362497091;120,4074478
21/01/2025 22.57;65,5295639;-2,079438925;116,1478577
21/01/2025 22.58;65,60559845;-2,27444768;114,8359909
21/01/2025 22.59;65,65520477;-1,373754263;119,4988174
21/01/2025 23.00;65,80142212;-4,023653984;123,8022079
21/01/2025 23.01;65,89850616;-0,60654366;124,8325806
21/01/2025 23.02;66,05341339;-4,134131908;123,8595886
21/01/2025 23.03;66,17826843;-2,718693018;122,5199966
21/01/2025 23.04;66,3387146;-5,269676685;121,062439
21/01/2025 23.05;66,49278259;-3,480286121;121,0365524
21/01/2025 23.06;66,56061554;-3,114845991;115,9805756
21/01/2025 23.07;66,61782837;-5,369701385;102,4471436
21/01/2025 23.08;66,5552063;-3,802368164;100,4161911
21/01/2025 23.09;66,40888214;-4,010048866;97,26783752
21/01/2025 23.10;66,16414642;-2,502343416;98,01343536
21/01/2025 23.11;65,89930725;-3,770429373;98,90176392
21/01/2025 23.12;65,68986511;-4,712334633;98,9927597
21/01/2025 23.13;65,41046143;-4,804973602;98,78530884
21/01/2025 23.14;65,22834778;-2,984710217;99,06664276
21/01/2025 23.15;64,81074524;19,62603188;0,1531609
21/01/2025 23.16;63,51963043;2,252491474;0,146488845
21/01/2025 23.17;62,27106476;0,928381383;0,153215811
21/01/2025 23.18;61,13366699;0,507326663;0,155644402
21/01/2025 23.19;59,98945999;0,302133232;0,153133526
21/01/2025 23.20;59,04762268;0,183111057;0,148899138
21/01/2025 23.21;58,02198029;0,109866634;0,155644402
21/01/2025 23.22;57,10746002;0,064088866;0,152726859
21/01/2025 23.23;56,27771759;0,033308744;0,152721405
21/01/2025 23.24;55,4685173;0,009155553;0,155644402
21/01/2025 23.25;54,78520203;0;0,155644402
21/01/2025 23.26;54,12885284;-0,009155553;0,152739838
21/01/2025 23.27;53,57753754;-0,024084888;0,146488845
21/01/2025 23.28;53,10277176;-0,030871771;0,146488845
21/01/2025 23.29;52,73308182;-0,036622211;0,146488845
21/01/2025 23.30;52,37051392;-0,045777764;0,146488845
21/01/2025 23.31;52,0774231;-0,054933317;0,146488845
21/01/2025 23.32;51,86813354;-0,054933317;0,155644402
21/01/2025 23.33;51,70121765;-0,054933317;0,152799785
21/01/2025 23.34;51,54027939;-0,064088866;0,155644402
21/01/2025 23.35;51,39351654;-0,064088866;0,14957656
21/01/2025 23.36;51,31730652;-0,064088866;0,152608827
21/01/2025 23.37;51,23321533;-0,064088866;0,155644402
21/01/2025 23.38;51,18437576;-0,073244423;0,155644402
21/01/2025 23.39;51,17069244;-0,073244423;0,152675718
21/01/2025 23.40;51,13553238;-0,073244423;0,155644402
21/01/2025 23.41;51,15612793;-0,079102546;0,152665496
21/01/2025 23.42;51,13553238;-0,082399979;0,146488845
21/01/2025 23.43;51,12179947;-0,076568715;0,149301901
21/01/2025 23.44;51,10018158;-0,082399979;0,155644402
21/01/2025 23.45;51,18437576;-0,082399979;0,155644402
21/01/2025 23.46;51,18437576;-0,082399979;0,152849644
21/01/2025 23.47;51,23321533;-0,082399979;0,146488845
21/01/2025 23.48;51,23321533;-0,082399979;0,155644402
21/01/2025 23.49;51,31696701;-0,085850909;0,152858868
21/01/2025 23.50;51,31739044;-0,088150419;0,155644402
21/01/2025 23.51;51,34448242;-0,085924119;0,155644402
21/01/2025 23.52;51,46329117;-0,088067994;0,152895465
21/01/2025 23.53;51,47741318;-0,091555528;0,146488845
21/01/2025 23.54;51,44220734;-0,091555528;0,149164572
21/01/2025 23.55;51,56087494;-0,091555528;0,152959406
21/01/2025 23.56;51,59588242;-0,091555528;0,149109662
21/01/2025 23.57;51,6239357;-0,091555528;0,155644402
21/01/2025 23.58;51,67277527;-0,091555528;0,155644402
21/01/2025 23.59;51,73573685;-0,091555528;0,155644402
22/01/2025 00.00;51,72161484;-0,091555528;0,153005272
22/01/2025 00.01;51,81929398;-0,091555528;0,146488845
22/01/2025 00.02;51,81929398;-0,091555528;0,155644402
22/01/2025 00.03;51,88225555;-0,091555528;0,153197512
22/01/2025 00.04;51,91697311;-0,091555528;0,146488845
22/01/2025 00.05;51,9658165;-0,091555528;0,155644402
22/01/2025 00.06;51,9787674;-0,091555528;0,153206736
22/01/2025 00.07;52,02868271;-0,096950591;0,155644402
22/01/2025 00.08;52,0985527;-0,091555528;0,155644402
22/01/2025 00.09;52,14758682;-0,091555528;0,146488845
22/01/2025 00.10;52,21001434;-0,096842207;0,155644402
22/01/2025 00.11;52,21001434;-0,095043063;0,155644402
22/01/2025 00.12;52,24492645;-0,100711077;0,149283603
22/01/2025 00.13;52,28042221;-0,100711077;0,146488845
22/01/2025 00.14;52,34236145;-0,100711077;0,152913779
22/01/2025 00.15;52,30769348;-0,100711077;0,153014496
22/01/2025 00.16;52,39164352;-0,100711077;0,155644402
22/01/2025 00.17;52,39183807;-0,100711077;0,155644402
22/01/2025 00.18;52,454216;-0,091555528;0,153032795
22/01/2025 00.19;52,4680481;-0,100711077;0,155644402
22/01/2025 00.20;52,50305557;-0,09703131;0,146488845
22/01/2025 00.21;52,55189514;-0,097608142;0,149604082
22/01/2025 00.22;52,5866127;-0,100711077;0,146488845
22/01/2025 00.23;52,60073471;-0,100711077;0,149549171
22/01/2025 00.24;52,64957428;-0,097535871;0,146488845
22/01/2025 00.25;52,61422348;-0,100711077;0,152639121
22/01/2025 00.26;52,64957428;-0,100711077;0,1525933
22/01/2025 00.27;52,69841385;-0,100711077;0,149430141
22/01/2025 00.28;52,66316223;-0,097402893;0,146488845
22/01/2025 00.29;52,74725723;-0,100711077;0,152711198
22/01/2025 00.30;52,74725723;-0,100711077;0,146488845
22/01/2025 00.31;52,74725723;-0,100711077;0,152858868
22/01/2025 00.32;52,76089096;-0,100711077;0,149311125
22/01/2025 00.33;52,83149719;-0,100711077;0,155644402
22/01/2025 00.34;52,84493637;-0,100711077;0,152877167
22/01/2025 00.35;52,86631012;-0,097278588;0,155644402
22/01/2025 00.36;52,88023758;-0,100711077;0,155644402
22/01/2025 00.37;52,86562729;-0,100711077;0,155644402
22/01/2025 00.38;52,90765381;-0,100711077;0,155644402
22/01/2025 00.39;52,94261551;-0,100711077;0,146488845
22/01/2025 00.40;52,92917633;-0,100711077;0,146488845
22/01/2025 00.41;52,95678711;-0,100711077;0,149082154
22/01/2025 00.42;52,94261551;-0,100711077;0,153014496
22/01/2025 00.43;53,00518799;-0,100711077;0,146488845
22/01/2025 00.44;52,99145508;-0,100711077;0,155644402
22/01/2025 00.45;53,00553131;-0,100711077;0,146488845
22/01/2025 00.46;53,02646255;-0,100711077;0,153133526
22/01/2025 00.47;53,11070633;-0,104390845;0,155644402
22/01/2025 00.48;53,05446625;-0,100711077;0,149082154
22/01/2025 00.49;53,08913422;-0,10612274;0,146488845
22/01/2025 00.50;53,12424469;-0,100711077;0,149018019
22/01/2025 00.51;53,11080551;-0,100711077;0,146488845
22/01/2025 00.52;53,08913422;-0,100711077;0,155644402
22/01/2025 00.53;53,11708832;-0,100711077;0,146488845
22/01/2025 00.54;53,1379776;-0,100711077;0,146488845
22/01/2025 00.55;53,15151596;-0,104518957;0,155644402
22/01/2025 00.56;53,17274094;-0,100711077;0,155644402
22/01/2025 00.57;53,23565674;-0,100711077;0,155644402
22/01/2025 00.58;53,17322922;-0,106040455;0,155644402
22/01/2025 00.59;53,22148514;-0,10463798;0,146488845
22/01/2025 01.00;53,18681717;-0,100711077;0,148835018
22/01/2025 01.01;53,20069504;-0,100711077;0,148697689
22/01/2025 01.02;53,20838547;-0,10589391;0,146488845
22/01/2025 01.03;53,23565674;-0,100711077;0,146488845
22/01/2025 01.04;53,21477127;-0,109866634;0,155644402
22/01/2025 01.05;53,24943924;-0,109866634;0,155644402
22/01/2025 01.06;53,23565674;-0,100711077;0,152501792
22/01/2025 01.07;53,29857254;-0,105811484;0,146488845
22/01/2025 01.08;53,28449631;-0,100711077;0,148697689
22/01/2025 01.09;53,29813004;-0,100711077;0,155644402
22/01/2025 01.10;53,31916428;-0,105793186;0,148651868
22/01/2025 01.11;53,29866791;-0,100711077;0,155644402
